Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1764403154,2025/11/29 15:59,0.003875,0.012125,-0.000632813,-0.001257813,0.0114375,0.01315625,0.006359375,0.01153125
1764403165,2025/11/29 15:59,0.004125,0.012625,0,0.000015625,0.012460937,0.0143125,0.007023438,0.013109375
1764403176,2025/11/29 15:59,0.004,0.012875,0,0,0.012851563,0.01565625,0.007742187,0.0145625
1764403187,2025/11/29 15:59,0.004125,0.01175,0,-0.002835937,0.012359375,0.013765625,0.0071875,0.011734375
1764403198,2025/11/29 15:59,0.003375,0.011125,0,0.000328125,0.011164063,0.014734375,0.00615625,0.013265625
1764403209,2025/11/29 16:00,0.00425,0.0115,-0.0003125,0.000007813,0.01134375,0.014492187,0.006171875,0.01371875
1764403220,2025/11/29 16:00,0.00425,0.01125,0.0003125,0.00475,0.010679687,0.013828125,0.005554687,0.013398438
1764403231,2025/11/29 16:00,0.00425,0.01075,0.000328125,0.000007813,0.00965625,0.013414063,0.004875,0.013203125
1764403241,2025/11/29 16:00,0.0045,0.011125,0.000007813,0.004125,0.009890625,0.01475,0.005234375,0.014476562
1764403252,2025/11/29 16:00,0.00425,0.010625,0.000640625,0.00159375,0.009789063,0.01353125,0.004648437,0.013523438
1764403263,2025/11/29 16:01,0.004125,0.010625,0.00221875,0,0.0095,0.013414063,0.004585937,0.013578125
1764403274,2025/11/29 16:01,0.003875,0.01025,-0.000953125,0.000007813,0.009265625,0.012914063,0.004367188,0.012976563
1764403285,2025/11/29 16:01,0.00375,0.010125,0.000328125,0,0.008882813,0.0128125,0.004492188,0.01290625
1764403296,2025/11/29 16:01,0.003375,0.008875,-0.000960937,0.000632813,0.008148437,0.010195312,0.003820312,0.009382813
1764403307,2025/11/29 16:01,0.003125,0.009875,-0.000304687,0,0.00828125,0.012320312,0.003851562,0.012609375
1764403317,2025/11/29 16:01,0.0035,0.009625,-0.000960937,-0.000929688,0.008265625,0.011445313,0.0036875,0.011242188
1764403328,2025/11/29 16:02,0.004,0.010625,-0.001585938,0,0.008898438,0.012492187,0.004085938,0.012828125
1764403339,2025/11/29 16:02,0.00375,0.0095,-0.0044375,0.006335938,0.0085,0.012492187,0.00421875,0.012898438
1764403350,2025/11/29 16:02,0.003875,0.00975,-0.0015625,0.003171875,0.008335937,0.012484375,0.00425,0.011273438
1764403361,2025/11/29 16:02,0.004,0.00925,-0.000007813,0.000320313,0.007671875,0.011796875,0.0040625,0.010804688
1764403372,2025/11/29 16:02,0.00375,0.009,-0.00190625,0.005382813,0.007703125,0.011554688,0.003882812,0.011148438
1764403382,2025/11/29 16:03,0.003625,0.009375,0.000015625,0.000632813,0.007882813,0.012617187,0.003953125,0.011929688
1764403393,2025/11/29 16:03,0.003625,0.009125,0.000007813,-0.000007813,0.007523437,0.011601563,0.003804687,0.011109375
1764403404,2025/11/29 16:03,0.0035,0.00875,-0.0003125,-0.000304687,0.007273438,0.011875,0.003703125,0.011585938
1764403415,2025/11/29 16:03,0.0035,0.00925,-0.0003125,0.000007813,0.007398438,0.011359375,0.003546875,0.010695312
1764403426,2025/11/29 16:03,0.003125,0.00925,-0.001898437,0.000320313,0.0078125,0.011992188,0.003773437,0.011460938
1764403437,2025/11/29 16:03,0.003625,0.009375,0.001898437,0.000632813,0.007796875,0.011859375,0.003828125,0.011484375
1764403448,2025/11/29 16:04,0.00375,0.009125,-0.0003125,-0.0003125,0.007796875,0.011617188,0.003992188,0.010914063
1764403458,2025/11/29 16:04,0.0035,0.008875,0.000320313,0.000328125,0.0069375,0.011398438,0.003648438,0.010492187
1764403469,2025/11/29 16:04,0.0035,0.008125,0.000632813,0.000953125,0.00709375,0.010820313,0.003640625,0.009796875
1764403480,2025/11/29 16:04,0.0035,0.00875,0.000320313,0,0.00696875,0.00975,0.003289062,0.007296875
1764403491,2025/11/29 16:04,0.003625,0.009125,-0.0003125,0.000015625,0.007453125,0.011421875,0.003945313,0.009453125
1764403502,2025/11/29 16:05,0.003375,0.00875,0.000007813,0,0.006796875,0.010382812,0.0035,0.008257812
1764403513,2025/11/29 16:05,0.0035,0.008875,-0.0003125,0,0.007367188,0.0108125,0.0038125,0.008976563
1764403524,2025/11/29 16:05,0.0035,0.00875,-0.0003125,0,0.006882813,0.010578125,0.003757812,0.008898438
1764403534,2025/11/29 16:05,0.00325,0.00825,0,0.000007813,0.00596875,0.009773438,0.003320312,0.00825
1764403545,2025/11/29 16:05,0.003125,0.00825,0.000007813,0.000007813,0.0061875,0.009921875,0.003445313,0.008445312
1764403556,2025/11/29 16:05,0.00325,0.008,0,0,0.006179688,0.009101563,0.003257812,0.006960938
1764403567,2025/11/29 16:06,0.00325,0.00825,-0.000320313,0.000015625,0.006125,0.009164063,0.003382812,0.007640625
1764403578,2025/11/29 16:06,0.003375,0.008125,-0.0003125,0.000007813,0.006484375,0.009351563,0.003507813,0.008007812
1764403589,2025/11/29 16:06,0.0035,0.0085,0,0.000015625,0.006617187,0.009828125,0.00365625,0.007796875
1764403600,2025/11/29 16:06,0.003125,0.00825,0.000007813,0,0.00603125,0.009289063,0.003273437,0.007632812
1764403610,2025/11/29 16:06,0.00325,0.00825,0.000007813,0.000007813,0.00625,0.008132812,0.003257812,0.006234375
1764403621,2025/11/29 16:07,0.0035,0.00825,0.000007813,0,0.006898438,0.00871875,0.003890625,0.006953125
1764403632,2025/11/29 16:07,0.00325,0.007875,0.000320313,-0.000015625,0.006976563,0.009335938,0.004015625,0.008015625
1764403643,2025/11/29 16:07,0.0035,0.007875,0,-0.0003125,0.006617187,0.009078125,0.004039063,0.00740625
1764403654,2025/11/29 16:07,0.003375,0.00725,0.000640625,-0.0003125,0.006148438,0.008890625,0.00378125,0.007515625
1764403665,2025/11/29 16:07,0.003125,0.007375,0.001585938,-0.0003125,0.006203125,0.008695312,0.00353125,0.007703125
1764403676,2025/11/29 16:07,0.003,0.007125,0.00159375,0,0.005710937,0.007625,0.003304687,0.007390625
1764403687,2025/11/29 16:08,0.00275,0.006875,0.003164063,-0.000328125,0.005304688,0.008117187,0.00315625,0.007132813
1764403698,2025/11/29 16:08,0.00275,0.0065,0.000007813,0,0.005164063,0.007484375,0.003273437,0.005265625
1764403708,2025/11/29 16:08,0.003125,0.0065,-0.000320313,0.000015625,0.00509375,0.00715625,0.0034375,0.00503125
1764403719,2025/11/29 16:08,0.00275,0.0065,0.001265625,0.000640625,0.005007813,0.007023438,0.003078125,0.005148438
1764403730,2025/11/29 16:08,0.003375,0.00625,0.000632813,0.000320313,0.005382813,0.006984375,0.003375,0.005273438
1764403741,2025/11/29 16:09,0.00325,0.005875,0.000007813,0,0.005117188,0.006640625,0.003304687,0.005179688
1764403752,2025/11/29 16:09,0.003125,0.005375,0.001578125,-0.000320313,0.004867187,0.006101563,0.0030625,0.00471875
1764403763,2025/11/29 16:09,0.00325,0.00575,0,-0.000007813,0.004898438,0.0064375,0.00309375,0.004921875
1764403774,2025/11/29 16:09,0.003,0.005375,-0.0003125,0,0.00428125,0.005695312,0.002773437,0.003742188
1764403784,2025/11/29 16:09,0.003,0.00525,-0.0003125,0,0.004351563,0.00575,0.002859375,0.004132813
1764403795,2025/11/29 16:09,0.002875,0.00525,0,-0.000007813,0.004125,0.005398438,0.00265625,0.004039063
1764403806,2025/11/29 16:10,0.00275,0.005375,-0.0003125,0,0.004195313,0.006046875,0.002765625,0.0045
1764403817,2025/11/29 16:10,0.0025,0.00525,-0.0003125,-0.000007813,0.003976563,0.005664062,0.00259375,0.004421875
1764403828,2025/11/29 16:10,0.002375,0.004875,-0.000304687,0,0.00384375,0.005054688,0.002351562,0.004015625
1764403839,2025/11/29 16:10,0.00225,0.00475,-0.0003125,0.000007813,0.003421875,0.00475,0.002039063,0.003726563
1764403850,2025/11/29 16:10,0.001875,0.0045,0,0.000015625,0.0030625,0.004578125,0.001695312,0.003710938
1764403861,2025/11/29 16:11,0.002125,0.004625,0,0,0.00390625,0.004703125,0.001984375,0.003640625
1764403872,2025/11/29 16:11,0.002,0.00425,0,-0.000015625,0.003234375,0.004359375,0.001757813,0.003421875
1764403883,2025/11/29 16:11,0.00175,0.00425,-0.0003125,0.000015625,0.002976563,0.004296875,0.001710938,0.003304687
1764403893,2025/11/29 16:11,0.00175,0.004,-0.000304687,-0.000015625,0.002875,0.004015625,0.001578125,0.003109375
1764403904,2025/11/29 16:11,0.001625,0.003875,0.000007813,0,0.002710938,0.004,0.001554688,0.002921875
1764403915,2025/11/29 16:11,0.001625,0.004125,-0.0003125,0,0.002796875,0.004609375,0.001617188,0.00346875
1764403926,2025/11/29 16:12,0.001875,0.004,-0.0003125,-0.000015625,0.002882812,0.004453125,0.001609375,0.00334375
1764403937,2025/11/29 16:12,0.001875,0.004125,0.000953125,0.000953125,0.002578125,0.004296875,0.00153125,0.004351563
1764403948,2025/11/29 16:12,0.00175,0.00375,0,-0.000007813,0.002367187,0.003875,0.00146875,0.003703125
1764403959,2025/11/29 16:12,0.001625,0.003625,0.000640625,-0.0003125,0.002226563,0.003859375,0.001414062,0.003328125
1764403970,2025/11/29 16:12,0.0015,0.0035,-0.0003125,-0.000640625,0.001992188,0.003640625,0.001320313,0.003015625
